946684901211, 96, 239161745, 24998, 905710280, true, 807, 43, 24998
946684901253, 96, 239161745, 24999, 905714010, true, 871, 44, 24999
946684901298, 96, 239161745, 25000, 905718042, true, 760, 45, 25000
946684901337, 96, 239161745, 25001, 905721546, true, 743, 46, 25001
946684901375, 96, 239161745, 25002, 905724972, true, 862, 47, 25002
946684901419, 96, 239161745, 25003, 905728961, true, 845, 48, 25003
946684901462, 96, 239161745, 25004, 905732867, true, 525, 49, 25004
946684901489, 96, 239161745, 25005, 905735254, true, 579, 50, 25005
946684901518, 96, 239161745, 25006, 905737900, true, 739, 51, 25006
946684901556, 96, 239161745, 25007, 905741303, true, 626, 52, 25007
946684901588, 96, 239161745, 25008, 905744169, true, 673, 53, 25008
946684901622, 96, 239161745, 25009, 905747260, true, 665, 54, 25009
946684901656, 96, 239161745, 25010, 905750310, true, 807, 55, 25010
946684901698, 96, 239161745, 25011, 905754038, true, 526, 56, 25011
946684901724, 96, 239161745, 25012, 905756428, true, 400, 57, 25012
946684901744, 96, 239161745, 25013, 905758222, true, 672, 58, 25013
946684901779, 96, 239161745, 25014, 905761306, true, 715, 59, 25014
946684901815, 96, 239161745, 25015, 905764596, true, 701, 60, 25015
946684901851, 96, 239161745, 25016, 905767818, true, 625, 61, 25016
946684901883, 96, 239161745, 25017, 905770681, true, 482, 62, 25017
946684901907, 96, 239161745, 25018, 905772865, true, 660, 63, 25018
946684901941, 96, 239161745, 25019, 905775893, true, 769, 64, 25019
946684901980, 96, 239161745, 25020, 905779438, true, 631, 65, 25020
946684902012, 96, 239161745, 25021, 905782331, true, 549, 66, 25021
946684902040, 96, 239161745, 25022, 905784831, true, 115, 67, 25022
946684902045, 96, 239161745, 25023, 905785270, true, 473, 68, 25023
946684902069, 96, 239161745, 25024, 905787411, true, 610, 69, 25024
946684902100, 96, 239161745, 25025, 905790200, true, 642, 70, 25025
946684902132, 96, 239161745, 25026, 905793142, true, 357, 71, 25026
946684902150, 96, 239161745, 25027, 905794730, true, 885, 72, 25027
946684902196, 96, 239161745, 25028, 905798828, true, 651, 73, 25028
946684902229, 96, 239161745, 25029, 905801814, true, 631, 74, 25029
946684902261, 96, 239161745, 25030, 905804707, true, 648, 75, 25030
946684902294, 96, 239161745, 25031, 905807678, true, 622, 76, 25031
946684902326, 96, 239161745, 25032, 905810527, true, 626, 77, 25032
946684902357, 96, 239161745, 25033, 905813393, true, 664, 78, 25033
946684902391, 96, 239161745, 25034, 905816439, true, 698, 79, 25034
946684902427, 96, 239161745, 25035, 905819649, true, 587, 80, 25035
946684902457, 96, 239161745, 25036, 905822331, true, 784, 81, 25036
946684902497, 96, 239161745, 25037, 905825949, true, 609, 82, 25037
946684902528, 96, 239161745, 25038, 905828737, true, 616, 83, 25038
946684902559, 96, 239161745, 25039, 905831557, true, 616, 84, 25039
946684902591, 96, 239161745, 25040, 905834375, true, 600, 85, 25040
946684902621, 96, 239161745, 25041, 905837120, true, 432, 86, 25041
946684902643, 96, 239161745, 25042, 905839065, true, 657, 87, 25042
946684902676, 96, 239161745, 25043, 905842078, true, 713, 88, 25043
946684902713, 96, 239161745, 25044, 905845359, true, 789, 89, 25044
946684902753, 96, 239161745, 25045, 905849002, true, 629, 90, 25045
946684902785, 96, 239161745, 25046, 905851886, true, 551, 91, 25046
946684902813, 96, 239161745, 25047, 905854397, true, 719, 92, 25047
946684902850, 96, 239161745, 25048, 905857706, true, 687, 93, 25048
946684902885, 96, 239161745, 25049, 905860863, true, 600, 94, 25049
946684902915, 96, 239161745, 25050, 905863606, true, 509, 95, 25050
946684902941, 96, 239161745, 25051, 905865918, true, 554, 96, 25051
946684902969, 96, 239161745, 25052, 905868441, true, 500, 97, 25052
946684902994, 96, 239161745, 25053, 905870711, true, 547, 98, 25053
946684903022, 96, 239161745, 25054, 905873203, true, 721, 99, 25054
946684903059, 96, 239161745, 25055, 905876521, true, 781, 100, 25055
946684903099, 96, 239161745, 25056, 905880123, true, 646, 101, 25056
946684903132, 96, 239161745, 25057, 905883083, true, 792, 102, 25057
946684903172, 96, 239161745, 25058, 905886738, true, 652, 103, 25058
946684903206, 96, 239161745, 25059, 905889727, true, 632, 104, 25059
946684903238, 96, 239161745, 25060, 905892624, true, 703, 105, 25060
946684903274, 96, 239161745, 25061, 905895857, true, 620, 106, 25061
946684903305, 96, 239161745, 25062, 905898698, true, 636, 107, 25062
946684903338, 96, 239161745, 25063, 905901612, true, 480, 108, 25063
946684903362, 96, 239161745, 25064, 905903784, true, 598, 109, 25064
946684903392, 96, 239161745, 25065, 905906518, true, 608, 110, 25065
946684903423, 96, 239161745, 25066, 905909300, true, 598, 111, 25066
946684903454, 96, 239161745, 25067, 905912032, true, 591, 112, 25067
946684903484, 96, 239161745, 25068, 905914733, true, 275, 113, 25068
946684903497, 96, 239161745, 25069, 905915934, true, 673, 114, 25069
946684903531, 96, 239161745, 25070, 905919025, true, 572, 115, 25070
946684903560, 96, 239161745, 25071, 905921635, true, 698, 116, 25071
946684903596, 96, 239161745, 25072, 905924846, true, 597, 117, 25072
946684903626, 96, 239161745, 25073, 905927574, true, 889, 118, 25073
946684903672, 96, 239161745, 25074, 905931692, true, 679, 119, 25074
946684903707, 96, 239161745, 25075, 905934811, true, 634, 120, 25075
946684903739, 96, 239161745, 25076, 905937717, true, 737, 121, 25076
946684903777, 96, 239161745, 25077, 905941112, true, 627, 122, 25077
946684903809, 96, 239161745, 25078, 905943983, true, 694, 123, 25078
946684903844, 96, 239161745, 25079, 905947175, true, 622, 124, 25079
946684903876, 96, 239161745, 25080, 905950021, true, 540, 125, 25080
946684903903, 96, 239161745, 25081, 905952480, true, 794, 126, 25081
946684903944, 96, 239161745, 25082, 905956145, true, 719, 127, 25082
946684903981, 96, 239161745, 25083, 905959455, true, 594, 128, 25083
946684904011, 96, 239161745, 25084, 905962172, true, 611, 129, 25084
946684904042, 96, 239161745, 25085, 905964967, true, 538, 130, 25085
946684904069, 96, 239161745, 25086, 905967417, true, 853, 131, 25086
946684904113, 96, 239161745, 25087, 905971365, true, 471, 132, 25087
946684904137, 96, 239161745, 25088, 905973497, true, 691, 133, 25088
946684904172, 96, 239161745, 25089, 905976676, true, 697, 134, 25089
946684904208, 96, 239161745, 25090, 905979881, true, 554, 135, 25090
946684904236, 96, 239161745, 25091, 905982403, true, 602, 136, 25091
946684904266, 96, 239161745, 25092, 905985151, true, 623, 137, 25092
946684904298, 96, 239161745, 25093, 905988000, true, 667, 138, 25093
946684904332, 96, 239161745, 25094, 905991056, true, 665, 139, 25094
946684904366, 96, 239161745, 25095, 905994102, true, 664, 140, 25095
946684904399, 96, 239161745, 25096, 905997145, true, 646, 141, 25096
946684904432, 96, 239161745, 25097, 906000105, true, 608, 142, 25097
946684904463, 96, 239161745, 25098, 906002882, true, 715, 143, 25098
946684904500, 96, 239161745, 25099, 906006166, true, 585, 144, 25099
946684904529, 96, 239161745, 25100, 906008833, true, 1027, 145, 25100
946684904582, 96, 239161745, 25101, 906013602, true, 668, 146, 25101
946684904616, 96, 239161745, 25102, 906016665, true, 558, 147, 25102
946684904645, 96, 239161745, 25103, 906019206, true, 571, 148, 25103
946684904674, 96, 239161745, 25104, 906021806, true, 802, 149, 25104
946684904715, 96, 239161745, 25105, 906025506, true, 654, 150, 25105
946684904748, 96, 239161745, 25106, 906028501, true, 1076, 151, 25106
946684904804, 96, 239161745, 25107, 906033503, true, 624, 152, 25107
946684904835, 96, 239161745, 25108, 906036355, true, 422, 153, 25108
946684904856, 96, 239161745, 25109, 906038247, true, 668, 154, 25109
946684904890, 96, 239161745, 25110, 906041310, true, 458, 155, 25110
946684904913, 96, 239161745, 25111, 906043372, true, 638, 156, 25111
946684904946, 96, 239161745, 25112, 906046292, true, 654, 157, 25112
946684904979, 96, 239161745, 25113, 906049289, true, 499, 158, 25113
946684905004, 96, 239161745, 25114, 906051547, true, 623, 159, 25114
946684905036, 96, 239161745, 25115, 906054393, true, 615, 160, 25115
946684905067, 96, 239161745, 25116, 906057203, true, 842, 161, 25116
946684905110, 96, 239161745, 25117, 906061090, true, 735, 162, 25117
946684905148, 96, 239161745, 25118, 906064469, true, 725, 163, 25118
946684905185, 96, 239161745, 25119, 906067802, true, 629, 164, 25119
946684905217, 96, 239161745, 25120, 906070680, true, 691, 165, 25120
946684905252, 96, 239161745, 25121, 906073850, true, 578, 166, 25121
946684905281, 96, 239161745, 25122, 906076485, true, 624, 167, 25122
946684905313, 96, 239161745, 25123, 906079340, true, 601, 168, 25123
946684905343, 96, 239161745, 25124, 906082082, true, 746, 169, 25124
946684905382, 96, 239161745, 25125, 906085516, true, 719, 170, 25125
946684905418, 96, 239161745, 25126, 906088819, true, 668, 171, 25126
946684905452, 96, 239161745, 25127, 906091883, true, 386, 172, 25127
946684905471, 96, 239161745, 25128, 906093603, true, 1073, 173, 25128
946684905527, 96, 239161745, 25129, 906098591, true, 695, 174, 25129
946684905562, 96, 239161745, 25130, 906101783, true, 726, 175, 25130
946684905599, 96, 239161745, 25131, 906105120, true, 609, 176, 25131
946684905630, 96, 239161745, 25132, 906107904, true, 570, 177, 25132
946684905659, 96, 239161745, 25133, 906110500, true, 586, 178, 25133
946684905689, 96, 239161745, 25134, 906113173, true, 781, 179, 25134
946684905729, 96, 239161745, 25135, 906116773, true, 616, 180, 25135
946684905760, 96, 239161745, 25136, 906119586, true, 810, 181, 25136
946684905802, 96, 239161745, 25137, 906123315, true, 683, 182, 25137
946684905836, 96, 239161745, 25138, 906126420, true, 695, 183, 25138
946684905871, 96, 239161745, 25139, 906129578, true, 659, 184, 25139
946684905904, 96, 239161745, 25140, 906132569, true, 534, 185, 25140
946684905931, 96, 239161745, 25141, 906134950, true, 708, 186, 25141
946684905966, 96, 239161745, 25142, 906138144, true, 606, 187, 25142
946684905997, 96, 239161745, 25143, 906140864, true, 675, 188, 25143
946684906030, 96, 239161745, 25144, 906143907, true, 534, 189, 25144
946684906057, 96, 239161745, 25145, 906146273, true, 731, 190, 25145
946684906093, 96, 239161745, 25146, 906149551, true, 431, 191, 25146
946684906114, 96, 239161745, 25147, 906151440, true, 720, 192, 25147
946684906150, 96, 239161745, 25148, 906154647, true, 175, 193, 25148
946684906158, 96, 239161745, 25149, 906155342, true, 662, 194, 25149
946684906190, 96, 239161745, 25150, 906158281, true, 616, 195, 25150
946684906220, 96, 239161745, 25151, 906161009, true, 693, 196, 25151
946684906254, 96, 239161745, 25152, 906164068, true, 681, 197, 25152
946684906288, 96, 239161745, 25153, 906167073, true, 636, 198, 25153
946684906319, 96, 239161745, 25154, 906169872, true, 663, 199, 25154
946684906351, 96, 239161745, 25155, 906172769, true, 693, 200, 25155
946684906385, 96, 239161745, 25156, 906175799, true, 805, 201, 25156
946684906424, 96, 239161745, 25157, 906179339, true, 585, 202, 25157
946684906452, 96, 239161745, 25158, 906181861, true, 575, 203, 25158
946684906480, 96, 239161745, 25159, 906184340, true, 538, 204, 25159
946684906505, 96, 239161745, 25160, 906186650, true, 652, 205, 25160
946684906537, 96, 239161745, 25161, 906189451, true, 747, 206, 25161
946684906572, 96, 239161745, 25162, 906192677, true, 706, 207, 25162
946684906606, 96, 239161745, 25163, 906195720, true, 702, 208, 25163
946684906640, 96, 239161745, 25164, 906198724, true, 628, 209, 25164
946684906669, 96, 239161745, 25165, 906201400, true, 624, 210, 25165
946684906699, 96, 239161745, 25166, 906204058, true, 620, 211, 25166
946684906728, 96, 239161745, 25167, 906206696, true, 922, 212, 25167
946684906772, 96, 239161745, 25168, 906210641, true, 620, 213, 25168
946684906801, 96, 239161745, 25169, 906213262, true, 748, 214, 25169
946684906836, 96, 239161745, 25170, 906216421, true, 584, 215, 25170
946684906863, 96, 239161745, 25171, 906218864, true, 663, 216, 25171
946684906894, 96, 239161745, 25172, 906221651, true, 731, 217, 25172
946684906929, 96, 239161745, 25173, 906224734, true, 986, 218, 25173
946684906975, 96, 239161745, 25174, 906228894, true, 636, 219, 25174
946684907004, 96, 239161745, 25175, 906231540, true, 878, 220, 25175
946684907045, 96, 239161745, 25176, 906235207, true, 563, 221, 25176
946684907071, 96, 239161745, 25177, 906237521, true, 702, 222, 25177
946684907103, 96, 239161745, 25178, 906240431, true, 714, 223, 25178
946684907136, 96, 239161745, 25179, 906243373, true, 700, 224, 25179
946684907168, 96, 239161745, 25180, 906246254, true, 691, 225, 25180
946684907199, 96, 239161745, 25181, 906249099, true, 764, 226, 25181
946684907235, 96, 239161745, 25182, 906252254, true, 694, 227, 25182
946684907266, 96, 239161745, 25183, 906255087, true, 579, 228, 25183
946684907292, 96, 239161745, 25184, 906257432, true, 782, 229, 25184
946684907328, 96, 239161745, 25185, 906260636, true, 683, 230, 25185
946684907358, 96, 239161745, 25186, 906263402, true, 653, 231, 25186
946684907388, 96, 239161745, 25187, 906266040, true, 615, 232, 25187
946684907415, 96, 239161745, 25188, 906268522, true, 702, 233, 25188
946684907447, 96, 239161745, 25189, 906271346, true, 526, 234, 25189
946684907470, 96, 239161745, 25190, 906273437, true, 741, 235, 25190
946684907503, 96, 239161745, 25191, 906276425, true, 762, 236, 25191
946684907537, 96, 239161745, 25192, 906279475, true, 728, 237, 25192
